architect,ApproxDate,RecordIDs,ArchMiddle,artists_keyword,primary_architect_last,primary_artist_middle,SubjectTags,EngravingText,longitude,state,BlkNum,acquisition,architecture_firm,borough_x,ArtForm,zip_code,ArtistGiven,landscape_architect,Medium,secondary_artist_middle,LotID,foundry,managing_city_agency
,False,1400,,"American, Irish, French",,,"korean war, war, veterans",Front: THE KOREAN WAR / 1950-1953 / THE FORGOTTEN WAR / Rear: IN REMEMBRANCE OF THOSE FROM QUEENS / WHO GAVE THEIR LIVES / IN THE KOREAN WAR /,-73.809556,NY,5509,Gift of Korean War Veterans Memorial Committee,,Queens,Statue,11355,William,Zilianti,Bronze,,301.0,Polich/Tallix,Department of Parks and Recreation
,False,4329,,,,,"engineering, museum","THE ROTUNDA / A SMALL DOMED ROMAN-STYLE BUILDING NAMED FOR THE ROTUNDA / STOOD ON THIS SITE, 1818-1870. IT WAS THE CITY'S FIRST ART / MUSEUM AND WAS ERECTED TO DISPLAY PANORAMAS PAINTED / BY THE ARTIST, JOHN VANDERLYN. AT TIMES THE STRUCTURE / HOUSED A POST OFFICE, COURTS AND VARIOUS CITY AGENCIES. / --- / ON NOVEMBER 5, 1852 IN THE OFFICES OF THE CROTON / AQUEDUCT DEPARTMENT, THE AMERICAN SOCIETY OF CIVIL / ENGINEERS WAS FOUNDED. THE SOCIETY IS THE OLDEST / NATIONAL ASSOCIATION OF ENGINEERS IN THE UNITED STATES. / --- / THIS MARKER DONATED TO THE CITY OF NEW YORK BY THE SOCIETY MAY 1981. /",-74.004622,NY,0122,Gift of the American Society of Civil Engineers,American Society of Civil Engineers and J.J. Kasmer Co.,Manhattan,"Plaque, Plinth",10007,,,Bronze,,1.0,,Department of Parks and Recreation
,False,3964,,,,,"lgbtq+, stonewall inn, gay liberation, gay rights",IN MEMORY OF GENE FARMER / 1919-1972 / WHO PROMOTED THE IDEA OF THIS PARK,-74.079775,NY,0021,"Gift of Plan Our Park Committee of St. George, Inc.",,Staten Island,Plaque,10301,,,Granite,,1.0,,Department of Parks and Recreation
,False,2051,,,Embury II,,"politician, world war i, war, public servant",IN MEMORIAM / W. ARTHVR / CVNNINGHAM / CITY COMPTROLLER / 1894 --- 1934 /,-73.774314,NY,7300,,,Queens,"Flagstaff Base, Plaque",11366,,,Bronze,,1.0,,Department of Parks and Recreation
,False,1929,,,,,abstract,,-73.942036,NY,2139,Commissioned by the Public Arts Council and Neighborhood Action Council,,Manhattan,Sculpture,10033,Terry,,Aluminum,,404.0,,Department of Parks and Recreation
,False,3911,,American,,B.,"author, irish, poet, author",Pedestal: MOORE,-73.973253,NY,1111,Gift of the Friendly Sons of St. Patrick Society,,Manhattan,Bust,10019,Dennis,,Bronze,,1.0,Geo. Fischer & Bros,Department of Parks and Recreation
,False,1045,Greene,"Italian, American",Pollard,,"allegorical, world war i, doughboy","1) pedestal, front: ""TO THE MEMORY / OF THE / BUSHWICK-RIDGEWOOD / BOYS WHO SERVED / IN THE WORLD WAR / 1917-1918"" 2) tablet: ""NOV. / 11 / 1920""",-73.917917,NY,3299,Gift of Bushwick-Ridgewood Citizens,,Brooklyn,Statue,11237,Pietro,,Bronze,,1.0,,Department of Parks and Recreation
Barber,False,1403,,"German, American",Hastings,Alexander,"bust, mayor, politician, public servant,","IN MEMORY OF /JOHN PURROY MITCHEL / MAYOR OF THE / CITY OF NEW YORK / 1914-1918 / BORN JULY 19, 1879 / DIED IN THE / SERVICE OF THE / UNITED STATES / JULY 1918 /",-73.959212,NY,1111,Gifted by The Mitchel Memorial Committee,Carrere & Hastings,Manhattan,"Stele, Ornamental Wall, Bust",10128,Adolph,,Bronze,,1.0,,Department of Parks and Recreation
,False,,,American,Embury II,George Richard,"animals, wpa",Signed: F.G.R. ROTH,-73.972196,NY,1111,Purchased with T.E.R.A. Funds,,Manhattan,Bas-Relief,10019,Frederick,,Limestone,,1.0,,Department of Parks and Recreation
,True,,,,,,"explorer, english",HENRY / HUDSON / MEMORIAL / PARK,-73.918097,NY,5740,,,Bronx,Plaque,10463,,,Bronze,,343.0,,Department of Parks and Recreation
,False,4196,,"Woman, American",,,animals,,-74.115126,NY,0314,Commissioned through Department of Cultural Affairs Percent for Art Program,"Janiga, Coe & Lee",Staten Island,Mosaic,10310,Amanda,,Ceramic Tile,,70.0,,Department of General Services
,False,1371,,American,,Chester,"military, spanish-american war, war","Obverse of medal at top of plaque: THE GIFT / OF THE / PEOPLE OF THE / UNITED STATES / TO THE OFFICERS / AND MEN OF THE / ASIATIC SQUADRON / UNDER THE COMMAND / OF COMMODORE GEORGE DEWEY / --- / D.C. FRENCH 1898 Reverse of medal at top of plaque: IN MEMORY OF THE VICTORY OF MANILA BAY / MAY 1 1898 / U.S.S. OLYMPIA Main text on plaque: THIS MONUMENT ERECTED ON / ADMIRAL GEORGE DEWEY / PROMENADE / TO COMMEMORATE THE / 75TH ANNIVERSARY OF / THE BATTLE OF MANILA BAY / MAY 1, 1898 / UNITED SPANISH WAR VETERANS / NAVAL ACADEMY ASSOCIATION OF NEW YORK / SONS OF THE REVOLUTION IN THE STATE OF NEW YORK / SONS OF THE AMERICAN REVOLUTION, NEW YORK CHAPTER / NAVAL ORDER OF THE UNITED STATES / NAVY LEAGUE OF THE UNITED STATES - NEW YORK COUNCIL / NEW YORK STATE SOCIETY OF THE CINCINNATI / UNITED STATES NAVAL INSTITUTE / THE MILITARY CHAPLAINS ASSOCIATION OF THE / UNITED STATES OF AMERICA / RESERVE OFFICERS ASSOCIATION OF THE UNITED STATES / NAVAL RESERVE ASSOCIATION / ROBERT L. HAGUE POST, AMERICAN LEGION / CATHOLIC WAR VETERANS, DEPARTMENT OF NEW YORK / THE SEAMEN'S BANK FOR SAVINGS / PHILIPPINE AMERICAN CHAMBER OF COMMERCE / NEW YORK CITY NATIONAL SHRINES ASSOCIATES / NAVAL HISTORICAL FOUNDATION / BATTERY CASTLE CLINTON MONUMENT ASSOCIATES / SPONSORS / MAY 1, 1973",-74.016988,NY,0003,Gift of The Admiral George Dewey Memorial Committee,,Manhattan,Plaque,10004,Daniel,,Bronze,,1.0,"U.S. Bronze Sign Company, NY",Department of Parks and Recreation
,False,4191,,"American, Woman",,,abstract,SEENA DONNESON,-74.103338,NY,0076,Gift of the Grow-Kiewit - MK Tunneling Corporation,,Staten Island,Sculpture,10301,Seena,,Concrete,,1.0,,Department of Parks and Recreation
,False,,,British,Becker Finney,,"map, new amsterdam, colonial",,-74.013434,NY,0003,,,Manhattan,Sculpture,10004,Simon,,Bronze,,1.0,"Laran Bronze, Chester, PA",Department of Parks and Recreation
,False,1371,,American,,Millet,"world war ii, war, maritime",IN MEMORY OF THE MEN AND WOMEN / OF THE UNITED STATES COAST GUARD / WHO SERVED THEIR COUNTRY / IN WORLD WAR II A.D. 1941-1945,-74.013000,NY,0003,Gift of Coast Guard World War II Memorial Fund,,Manhattan,Statue,10004,Norman,,Bronze,,1.0,"Capital Products Inc., Long Island City",Department of Parks and Recreation
,False,4745,,American,,,"firefighters, fire station",,-73.915688,NY,2377,Purchase,Stephen Kagel & Associates,Bronx,Relief,10455,David,,Aluminum,,1.0,,Department of General Services
,False,6437,,"Woman, American",,,"abstract, fountain",,-74.006093,NY,0220,Funded by the Paul Milstein Foundation,,Manhattan,Fountain,10013,Elyn,Wittwer-Laird,Granite,,8.0,,Department of Parks and Recreation
,False,726,,,,,merchant,THESE TREES / HONOR THE MEMORY OF / ROBERT SKIRVING PIRIE / BORN ILLINOIS 1904 / DIED WYOMING 1946 /,-73.967054,NY,1111,Gift of Mrs. S.S. Spivak,General Bronze Corporation,Manhattan,"Plaque, Plinth",10021,,,Bronze,,1.0,,Department of Parks and Recreation
,False,1817,,German,,,"author, bust, german, playwright, poet, author",GOETHE / 1749-1832 / --- / ERECTED 1932 / BY THE / GOETHE SOCIETY / OF AMERICA /,-73.983801,NY,1257,Gift of Goethe Society of America,,Manhattan,"Bust, Pedestal",10018,Karl,,Bronze,,2.0,,Department of Parks and Recreation
,False,451,Van Buren,"Italian, American",Magonigle,,firefighters,TO THE MEN OF THE FIRE DEPARTMENT / OF THE CITY OF NEW YORK / WHO DIED AT THE CALL OF DUTY / SOLDIERS IN A WAR THAT NEVER ENDS / THIS MEMORIAL IS DEDICATED / BY THE PEOPLE OF A GRATEFUL CITY / ERECTED MCMXII,-73.973353,NY,1897,Gift of Public Subscription and commissioned by the City of New York,,Manhattan,"Sarcophagus, Statues, Bas-Relief",10025,Attilio,,Bronze,,1.0,,Department of Parks and Recreation
,True,,,American,,G.,"governor, politician","DANIEL D. TOMPKINS / 1774-1825 / GOVERNOR OF THE STATE OF NEW YORK 1807-1817 / VICE-PRESIDENT OF THE UNITED STATES 1817-1825 / AND A RESIDENT OF STATEN ISLAND. / AMONG MANY MERITORIOUS ACTS HE AIDED THE / PASSAGE OF THE LAW ABOLISHING SLAVERY WITHIN / THE STATE, ADDED TO THE FORTIFICATIONS AT THE / NARROWS DURING THE WAR OF 1812; FOUNDED THE / VILLAGE OF TOMPKINSVILLE; LAID OUT THE RICHMOND / TURNPIKE; GAVE THE LAND ON WHICH THE / DUTCH REFORM CHURCH WAS BUILT AND ESTABLISHED / THE FIRST STEAMBOAT FERRY FROM STATEN ISLAND. / IN 1824 HE AND DR. VAN PELT ENTERTAINED / GENERAL LAFAYETTE ON STATEN ISLAND / ERECTED BY / RICHMOND BOROUGH / GEORGE WASHINGTON BICENTENNIAL COMMISSION / JUNE 21, 1932 /",-74.076197,NY,0497,Gift of the Richmond Borough George Washington Bicentennial Commission,,Staten Island,Plaque,10301,Allen,,Bronze,,50.0,,Department of Parks and Recreation
,True,1371,,,,,"colonial, artillery, cannon",THIS ANCIENT CANNON / WAS EXHUMED IN 1892 ON THE SITE OF / NO.55 BROADWAY ON THE CORNER OF EXCHANGE ALLEY / OR THE HIGHWAY LEADING TO THE / FORTIFICATION CALLED OYSTER PASTY 1695-1783 / PRESENTED TO THE CITY OF NEW YORK BY / WILLIAM HENRY MAIRS / PLACED HERE BY THE CHILDREN OF / THE CITY HISTORY CLUB / 1914,-74.014513,NY,0003,Gift of William Henry Mairs; Children of the City History Club,J.V. & R.V. Lamb,Manhattan,Artillery,10004,,,Granite,,1.0,,Department of Parks and Recreation
,False,5151,,"Woman, American",,,"abstract, assemblage, constructivism, justice",,-73.810721,NY,6797,Commissioned through Department of Cultural Affairs Percent for Art Program,Perkins Eastman,Queens,Sculpture,11365,Alice,,Steel,,40.0,,Department of Citywide Administrative Services
,False,1371,,,,,"italian, colonial, immigrant","IN HONOR OF / PETER CAESAR ALBERTI / FIRST ITALIAN TO ARRIVE IN NEW AMSTERDAM / JUNE 2, 1635 / --- / ALBERTI, A NATIVE OF VENICE, SETTLED NEAR / THE WALL STREET AREA OF MANHATTAN AND LATER / IN THE FORT GREENE SECTION OF BROOKLYN. / PRESENTED BY / THE ITALIAN HISTORICAL SOCIETY OF AMERICA / THE COLUMBUS CITIZENS FOUNDATION / THE CITY OF VENICE / THE ORIGINAL MARKER WAS PLACED IN THE BATTERY / JUNE 2, 1958 AS PART OF THE COMMEMORATION / OF NEW YORK STATE’S “YEAR OF HISTORY” /",-74.016200,NY,0003,"Gift of Italian Historical Society of America, the Columbus Citizens Foundation and the City of Venice",,Manhattan,Plaque,10004,,,Granite,,1.0,,Department of Parks and Recreation
,False,1177,,American,,Wilson Alexander,"poet, author",WILSON McDONALD / SCULPTOR / 1876 / FITZ GREENE HALLECK,-73.972133,NY,1111,Gift of Public Subscription,,Manhattan,Statue,10021,James,,Bronze,,1.0,,Department of Parks and Recreation
,False,5273,,,,,"world war i, world war ii, korean war, vietnam war, war, veterans","Center: MIDLAND BEACH VETERANS MEMORIAL / DEDICATED TO THOSE WHO / SERVED AND DIED / WORLD WAR I / CHARLES C. KRIDER / WORLD WAR II / JOSEPH ALOI / JOHN J. KOHM / JAMES J. MOLLOY / ANDREW T. OTT / CHARLES E. STEINIGER / Left: KOREA / JOHN J. CRAIG / PAUL E. PAKIDES, JR / Right: VIETNAM / LOUIS W. BELLACH, JR. / CHRISTOPHER W. MEAGHER / RAYMOND RODRIGUEZ / JOHN R. TAMBURRI, JR. /",-74.090111,NY,3879,Gift of the Midland Beach Community Center,,Staten Island,Stele,10305,,,Granite,,1.0,,Department of Parks and Recreation
,False,6544,,"African American, Black American, Woman",,,"sports, athletics, recreation",,-73.960188,NY,0006,Commissioned through Department of Cultural Affairs Percent for Art Program,,Queens,Sculpture,11101,Karyn,,"Steel, Concrete",,1.0,,New York City Economic Development Corporation
,False,124,,"American, Woman",Melniker,Rachel,"judge, lawyer",,-74.076245,NY,0007,Gift of the Paulo Foundation Committee,,Staten Island,Statue,10301,Amy,,Bronze,,12.0,,Department of Citywide Administrative Services
,False,1062,,"American, Veteran",,Morningstar,"veterans, world war i, war",SEVENTH REGIMENT NEW YORK / ONE HUNDRED AND SEVENTH UNITED INFANTRY / 1917 IN MEMORIAM 1918,-73.969558,NY,1111,Gift of 7th Regiment and 107th Infantry Memorial Committee,Rogers & Haneman,Manhattan,Statue,10065,Karl,,Bronze,,1.0,,Department of Parks and Recreation
,False,6601,,"Woman, American",,,"abolitionist, african american, black american, black history, underground railroad, woman","HARRIET TUBMAN MEMORIAL ALISON SAAR SWING LOW, 2007 PLAZA DESIGN IN COLLABORATION WITH QUENNELL ROTHSCHILD & PARTNERS LLP COMMISSIONED BY THE CITY OF NEW YORK MANHATTAN BOROUGH PRESIDENT'S OFFICE DEPARTMENT OF CULTURAL AFFAIRS PERCENT FOR ART PROGRAM DEPARTMENT OF PARKS & RECREATION DEPARTMENT OF TRANSPORTATION DEPARTMENT OF DESIGN AND CONSTRUCTION",-73.952802,NY,,Commissioned through Department of Cultural Affairs Percent for Art Program,Quennell Rothschild Partners,Manhattan,Sculpture,10027,Alison,,Bronze,,,"Decker Studios, North Hollywood, CA",Department of Parks and Recreation
,False,868,V.,"Woman, American",Van Pelt,Vaughn Hyatt,"women, equestrian, french, france, woman, saint, religious leader","(ON BASE, UPPER FRONT) JOAN OF ARC/ BORN AT DOMREMY FRANCE/ JANUARY 6, 1411/ BURNED AT THE STAKE IN ROUEN FRANCE/ MAY 30, 1431 (ON BASE, LOWER FRONT) ERECTED BY / THE JOAN OF ARC STATUE COMMITTEE/IN THE CITY OF NEW YORK 1915",-73.976556,NY,,Gift of The Joan of Arc Statue Committee,,Manhattan,Statue,10025,Anna,,Bronze,,,,Department of Parks and Recreation
,False,3256,,Italian,,,"explorer, italian, colonialism","Top: TO CHRISTOPHER COLUMBUS / THE ITALIANS RESIDENT IN AMERICA, / SCOFFED AT BEFORE, / DURING THE VOYAGE, MENACED, / AFTER IT, CHAINED, / AS GENEROUS AS OPPRESSED, / TO THE WORLD HE GAVE A WORLD. Bottom: JOY AND GLORY / NEVER UTTERED A MORE THRILLING CALL / THAT THAT WHICH RESOUNDED / FROM THE CONQUERED OCEAN / IN SIGHT OF THE FIRST AMERICAN ISLAND /LAND! LAND! / ON THE XII OF OCTOBER MDCCCXCII / THE FOURTH CENTENARY / OF THE DISCOVERY OF AMERICA / IN IMPERISHABLE REMEMBRANCE",-73.981900,NY,,"Gift of Italian Americans led by Carlo Barsotti, publisher of Il Progreso Italo Americano",,Manhattan,"Statue, Rostral Column",10019,Gaetano,,Bronze,,,"Nelli, Rome",Department of Parks and Recreation
,False,2739,,,,,architect,WASHINGTON A. ROEBLING / BUILDER OF THE / BROOKLYN BRIDGE / 1870-1883 / THE ENGINEERING / MIRACLE OF ITS DAY: / THE LONGEST SUSPENSION / BRIDGE IN THE WORLD / SOCIETY OF OLD BROOKLYNITES / 1973,-73.989889,NY,0139,Gift of Society of Old Brooklynites,,Brooklyn,"Stele, Bas-Relief",11201,S.,,Bronze,,1.0,"Bronze Arts & Crafts Co, Bkln",Department of Parks and Recreation
,True,3223,,,,,"world war i, world war ii, women, woman, war, healthcare, medical service",IN MEMORY OF MEMBERS OF / THE OVERSEAS SERVICE LEAGUE / WHO SERVED WITH THE RED CROSS / IN THE FIRST AND SECOND WORLD WARS./,-73.968716,NY,1111,Gift of the Red Cross,,Manhattan,Flagstaff Base,10065,,,Granite,,1.0,,Department of Parks and Recreation
,False,6228,,"Woman, American",,,animals,NYC SEWERS 2000 / MADE IN INDIA,-74.196691,NY,,Commissioned through Department of Cultural Affairs Percent for Art Program,,Staten Island,Manhole Cover,10309,Elizabeth,,Cast Iron,,,,Department of Environmental Protection
,False,1033,,,,,"world war i, war","THIS MONUMENT IS DEDICATED / TO THE MEN OF / EGBERTVILLE, STATEN ISLAND, N.Y. / WHO SERVED IN THE WORLD WAR / 1917-1918 / ROLL OF HONOR / ARMY / SAMUEL AVINS --- JOHN DIMARCO --- LUIGI PETOSA / GEORGE BRAND --- MAZZARENO DIMARCO --- WILLIAM ROSS / FRANK BRODERICK --- LOUIS EUPHRAT --- MICHELE RUBERTO / GEORGE BRODERICK --- S. GEORGE HARRIS --- NICHOLAS TESTA / JOSEPH BRODERICK --- JAMES HENNESSY --- PETER VARRIANO / WILLIAM BRODERICK --- MICHELE IACAMPO --- JOHN VENDITTI / EDWARD COMERY --- DONATO MANCINO --- WILFRED YOUDS / JOHN COMERY --- ERM. MANGONE --- FRANK ZICKI / J. VINCENT CURRY --- F.J. MATTES --- GEORGE ZICKI / MICHAEL DELANEY --- OTTO MORATH --- RUPPERT ZICKI / NAVY / LOUIS BETHOS --- JOHN FINLEY --- FRANK STEINERT / HENRY BREDSON --- CHARLES FISCHER --- PERCY WHITEY / WILLIAM COMERY --- PETER GARRAMONE --- STANLEY YOST / STEP. FALKENBURY --- FREDERICK ZICKI / MEMORIAL COMMITTEE / MICHAEL RAPP, PRES. --- JOHN H. NUGENT, TREAS. --- EDWARD A. FINLEY, SEC. / HENRY YOUDS --- EDWARD GORHAM --- DANIEL GUNDACKER / ROBERT STEINERT, JR. --- JOHN J. MCMANUS --- PATSY VURCHIO / FRANCIS DILLON --- JOSEPH GARRAVONE --- ALBERT RAPP / Small plaque 1: WORLD WAR II / HONOR / Small plaque 2: KOREA / HONOR / Small plaque 3: THESE POSTS AND CHAINS / ARE DONATED BY THE / CHILDREN OF / EGBERTVILLE, / 1921 / Pedestal: ERECTED / MCMXX / BY / THE CITIZENS / OF / EGBERTVILLE /",-74.126905,NY,4312,Gifted by the People of Egbertville,,Staten Island,Stele,10306,,,Bronze,,7501.0,,Department of Parks and Recreation
,False,,,,,,national parks,,-73.911086,NY,5937,Gift of National Parks Service,,Bronx,Plaque,10471,,,Bronze,,440.0,,Department of Parks and Recreation
,False,4174,,Taiwanese,Chen,,"philosopher, chinese, asian, east asian","Integral plinth: [foundry mark in Chinese] Pedestal, east side: CONFUCIUS [name in Chinese] / [eighteen-column Chinese inscription, followed by a red seal] / THE CHAPTER OF GREAT HARMONY (TA TUNG) / BY CONFUCIUS (551-479 B C) / WHEN THE GREAT PRINCIPLE PREVAILS THE WORLD IS A COMMON- / WEALTH IN WHICH RULERS ARE SELECTED ACCORDING TO THEIR WIS- /DOM AND ABILITY. MUTUAL CONFIDENCE IS PROMOTED AND GOOD / NEIGHBORLINESS CULTIVATED. HENCE, MEN DO NOT REGARD AS PA- / RENTS ONLY THEIR OWN PARENTS NOR DO THEY TREAT AS CHILDREN / ONLY THEIR OWN CHILDREN. PROVISION IS SECURED FOR THE AGED / TIL DEATH, EMPLOYMENT FOR THE ABLE BODIED AND THE MEANS OF / GROWING UP FOR THE YOUNG. / HELPLESS WIDOWS AND WIDOWERS, / ORPHANS AND THE LONELY, AS WELL AS THE SICK AND THE DISABLED, / ARE WELL CARED FOR. MEN HAVE THEIR RESPECTIVE OCCUPATIONS / AND WOMEN THEIR HOMES. THEY DO NOT LIKE TO SEE WEALTH LYING / IDLE, YET THEY DO NOT KEEP IT FOR THEIR OWN GRATIFICATION / THEY DESPISE INDOLENCE, YET THEY DO NOT USE THEIR ENERGIES / FOR THEIR OWN BENEFIT. IN THIS WAY, SELFISH SCHEMINGS ARE REPRESSED, AND ROBBERS, / THIEVES AND OTHER LAWLESS MEN NO / LONGER EXIST AND THERE IS NO NEED FOR PEOPLE TO SHUT THEIR OUTER DOORS. THIS IS THE GREAT HARMONY (TA TUNG). Pedestal, west side: [one-column Chinese inscription] / THE WORLD IS A COMMONWEALTH Pedestal, South Side: ""[one-line horizontal Chinese inscription] / [twelve-column Chinese inscription] / [one-line horizontal Chinese inscription] / SEPTEMBER 1983 Pedestal, north side: ""[four-line Chinese inscription] / PRESENTED TO / THE CITY OF NEW YORK / BY / THE CHINESE CONSOLIDATED BENEVOLENT ASSOCIATION N.Y.C. / ON BEHALF OF THE CHINESE COMMUNITY / IN COMMEMORATION OF / THE BICENTENNIAL CELEBRATION / OF/ THE UNITED STATES OF AMERICA / 1776-1976",-73.997124,NY,0289,Gift of Chinese Consolidated Benevolent Association of New York City,,Manhattan,Statue,10022,Liu,,Bronze,,1.0,,Department of Parks and Recreation
,False,2716,Lundberg,"African American, Black American",Waehler,,"african american, black american, black history, diplomat, nobel peace prize, obelisk","Paver: ""...PEACE, TO HAVE MEANING FOR / MANY WHO HAVE KNOWN ONLY SUFFERING / IN BOTH PEACE AND WAR / MUST BE TRANSLATED INTO BREAD OR RICE, / SHELTER, HEALTH, AND EDUCATION, / AS WELL AS FREEDOM AND HUMAN DIGNITY."" / NOBEL PEACE PRIZE LECTURE, 1950 / RALPH JOHNSON BUNCHE / UNDER SECRETARY-GENERAL FOR / SPECIAL POLITICAL AFFAIRS / THE UNITED NATIONS / 1904 - 1971 / DANIEL LARUE JOHNSON, ARTIST /",-73.969610,NY,1335,Gift of The Phelps-Stokes Fund,,Manhattan,Sculpture,10017,Daniel,,Bronze,,23.0,,Department of Parks and Recreation
,False,,,,,,"environmentalism, environmental","EVEN DURING PERIODS OF / HARSH CONFLICT AND CONFRONTATION, / THE DELICATE BEAUTY AND FRAGRANCE / OF THE LILAC HAVE BEEN FAITHFUL/ANNUAL REMINDERS OF LOVELIER / ASPECTS IN HUMAN RELATIONS. / IN TRIBUTE TO THOSE ASPECTS, / THIS LILAC WALK IS DEDICATED TO / THE PEOPLE OF THE CITY OF NEW YORK / NELL SINGER LILAC WALK / APRIL 8, 1970 /",-73.973265,NY,1111,Gift of Herbert M. Singer,,Manhattan,Plaque,10019,,,Bronze,,1.0,,Department of Parks and Recreation
,False,80,,"Irish, French, American",,,"philanthropist, banker","MDCCCL HENRY W. MAXWELL MCMII (BELOW ROUNDEL)""THIS MEMORIAL ERECTED BY HIS/ FRIENDS IS THEIR TRIBUTE TO HIS / DEVOTION TO PUBLIC EDUCATION AND / CHARITY IN THE CITY OF BROOKLYN"" / (SIGNED) ""A ST G""",-73.968917,NY,,Gift of David Schwartz Foundation,,Brooklyn,Plaque,11238,Augustus,,Bronze,,,,Department of Parks and Recreation
,False,6278,,,,,"american revolutionary war, maritime, navy, war","IN HONOR OF / JOHN PAUL JONES / FATHER OF THE U.S. NAVY / THIS FLAGPOLE HAS BEEN REFABRICATED FROM THE / MAST OF THE U.S.S. DANIEL NO. 335 / BY LT. ALTON DOUGLAS AND THE CREW OF / U.S.S. SEATTLE A.O.E.3, AND INSTALLED / ON THIS SITE WITH THE GENEROUS / ASSISTANCE OF INTERESTED CONTRACTORS. / MEMORIAL COMMITTEE / EDWARD W. EVANS, PRESIDENT / ARTHUR J. O'BRIEN, VICE PRESIDENT / HONORABLE ANGELO J. ARCULCO, CITY COUNCIL / MINORITY LEADER / CHARLES J. HENRY, ENGINEER / ERECTED OCTOBER 27, 1980 / U.S.S. SEATTLE / AOE-3 / (BRONZE SEAL)",-74.033944,NY,6140,Gifted by The Committee for John Paul Jones,,Brooklyn,Plaque,11209,,,Bronze,,1.0,,Department of Parks and Recreation
,False,1375,,American,,,"world war i, war",GREATER LOVE HATH NO MAN THAN THIS THAT / A MAN LAY DOWN HIS LIFE FOR HIS FRIENDS /---/ ERECTED 1926 BY THE PEOPLE OF LONG ISLAND CITY / IN HONOR OF ALL THEIR FELLOW CITIZENS WHO SERVED IN THE WORLD WAR 1914-1918,-73.923334,NY,0898,Gift of Long Island City Memorial Association,Ruehl and Warren,Queens,Stele,11105,Gaetano,,Granite,,1.0,,Department of Parks and Recreation
